zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
10517,41.29837,-73.86013,Crompond,NY,New York,TRUE,,485,532.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10518,41.26787,-73.60073,Cross River,NY,New York,TRUE,,938,95.1,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10519,41.34701,-73.66196,Croton Falls,NY,New York,TRUE,,157,242.6,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10520,41.22183,-73.87348,Croton On Hudson,NY,New York,TRUE,,13071,349.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10522,41.01221,-73.8646,Dobbs Ferry,NY,New York,TRUE,,11622,1836.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10523,41.06005,-73.81859,Elmsford,NY,New York,TRUE,,9717,1029.1,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10524,41.37076,-73.92201,Garrison,NY,New York,TRUE,,4251,78.8,36079,Putnam,"{""36079"": 100}",Putnam,36079,FALSE,FALSE,America/New_York
10526,41.29388,-73.66171,Goldens Bridge,NY,New York,TRUE,,1813,197.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10527,41.3195,-73.76502,Granite Springs,NY,New York,TRUE,,594,102.6,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10528,40.97819,-73.72306,Harrison,NY,New York,TRUE,,13546,1384,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10530,41.02304,-73.80764,Hartsdale,NY,New York,TRUE,,13807,1361.9,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10532,41.09873,-73.80066,Hawthorne,NY,New York,TRUE,,5103,842.2,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10533,41.03826,-73.8556,Irvington,NY,New York,TRUE,,7608,826.1,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10535,41.33536,-73.79965,Jefferson Valley,NY,New York,TRUE,,339,287.7,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10536,41.26971,-73.68943,Katonah,NY,New York,TRUE,,11124,161.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10537,41.33784,-73.88528,Lake Peekskill,NY,New York,TRUE,,2572,925.7,36079,Putnam,"{""36079"": 81.63, ""36119"": 18.37}",Putnam|Westchester,36079|36119,FALSE,FALSE,America/New_York
10538,40.9376,-73.75707,Larchmont,NY,New York,TRUE,,17424,1914.5,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10540,41.32575,-73.72745,Lincolndale,NY,New York,TRUE,,206,147.7,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10541,41.37855,-73.75122,Mahopac,NY,New York,TRUE,,26317,410.3,36079,Putnam,"{""36079"": 96.16, ""36119"": 3.84}",Putnam|Westchester,36079|36119,FALSE,FALSE,America/New_York
10542,41.37115,-73.76436,Mahopac Falls,NY,New York,TRUE,,0,0,36079,Putnam,"{""36079"": 100}",Putnam,36079,FALSE,FALSE,America/New_York
10543,40.95274,-73.73645,Mamaroneck,NY,New York,TRUE,,21563,1943.8,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10545,41.17861,-73.83547,Maryknoll,NY,New York,TRUE,,149,460,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10546,41.19472,-73.8002,Millwood,NY,New York,TRUE,,1068,342,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10547,41.31178,-73.84637,Mohegan Lake,NY,New York,TRUE,,7400,583.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10548,41.24599,-73.93643,Montrose,NY,New York,TRUE,,4078,763.7,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10549,41.19981,-73.72028,Mount Kisco,NY,New York,TRUE,,15587,315.2,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10550,40.90627,-73.8351,Mount Vernon,NY,New York,TRUE,,39360,7643.5,36119,Westchester,"{""36119"": 99.66, ""36005"": 0.34}",Westchester|Bronx,36119|36005,FALSE,FALSE,America/New_York
10552,40.92376,-73.82497,Mount Vernon,NY,New York,TRUE,,23067,5396.6,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10553,40.90858,-73.82161,Mount Vernon,NY,New York,TRUE,,10259,5674.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10560,41.33303,-73.60264,North Salem,NY,New York,TRUE,,5001,92.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10562,41.19295,-73.8305,Ossining,NY,New York,TRUE,,33850,967.2,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10566,41.28924,-73.91837,Peekskill,NY,New York,TRUE,,25304,2250.2,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10567,41.28922,-73.89633,Cortlandt Manor,NY,New York,TRUE,,20901,358.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10570,41.12854,-73.78917,Pleasantville,NY,New York,TRUE,,12821,695.2,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10573,41.01676,-73.67735,Port Chester,NY,New York,TRUE,,41181,2907.8,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10576,41.21323,-73.57289,Pound Ridge,NY,New York,TRUE,,4959,85.5,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10577,41.03755,-73.71349,Purchase,NY,New York,TRUE,,6059,352.8,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10578,41.31815,-73.673,Purdys,NY,New York,TRUE,,1502,329.6,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10579,41.39651,-73.83384,Putnam Valley,NY,New York,TRUE,,8279,92.1,36079,Putnam,"{""36079"": 100}",Putnam,36079,FALSE,FALSE,America/New_York
10580,40.97854,-73.69258,Rye,NY,New York,TRUE,,17901,827.5,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10583,40.98916,-73.79443,Scarsdale,NY,New York,TRUE,,41532,1290.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10588,41.33222,-73.82624,Shrub Oak,NY,New York,TRUE,,3184,756.2,36119,Westchester,"{""36119"": 97.2, ""36079"": 2.8}",Westchester|Putnam,36119|36079,FALSE,FALSE,America/New_York
10589,41.33178,-73.6933,Somers,NY,New York,TRUE,,7042,395,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10590,41.25421,-73.53719,South Salem,NY,New York,TRUE,,7132,206.7,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10591,41.08436,-73.84653,Tarrytown,NY,New York,TRUE,,23392,960.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10594,41.11579,-73.771,Thornwood,NY,New York,TRUE,,5309,794.7,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10595,41.08626,-73.78097,Valhalla,NY,New York,TRUE,,8019,582,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10596,41.25552,-73.95854,Verplanck,NY,New York,TRUE,,951,616.5,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10597,41.29423,-73.59703,Waccabuc,NY,New York,TRUE,,755,88.9,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10598,41.28309,-73.79516,Yorktown Heights,NY,New York,TRUE,,29195,446.2,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10601,41.03288,-73.7648,White Plains,NY,New York,TRUE,,10929,6535.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10603,41.05364,-73.78014,White Plains,NY,New York,TRUE,,19443,2228.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10604,41.06013,-73.73955,West Harrison,NY,New York,TRUE,,11740,671.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10605,41.0095,-73.74518,White Plains,NY,New York,TRUE,,20481,1472.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10606,41.02065,-73.77588,White Plains,NY,New York,TRUE,,15795,4109.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10607,41.03949,-73.81214,White Plains,NY,New York,TRUE,,6642,1197.8,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10701,40.94702,-73.88034,Yonkers,NY,New York,TRUE,,66002,5819.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10703,40.95765,-73.88114,Yonkers,NY,New York,TRUE,,23355,5737.6,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10704,40.91911,-73.86187,Yonkers,NY,New York,TRUE,,32767,4739.4,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10705,40.91929,-73.88928,Yonkers,NY,New York,TRUE,,39846,6950.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10706,40.99047,-73.86951,Hastings On Hudson,NY,New York,TRUE,,9050,1312,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10707,40.95961,-73.82291,Tuckahoe,NY,New York,TRUE,,10239,3113.5,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10708,40.9379,-73.83167,Bronxville,NY,New York,TRUE,,23014,3029.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10709,40.95337,-73.80885,Eastchester,NY,New York,TRUE,,10222,2537.7,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10710,40.96732,-73.84739,Yonkers,NY,New York,TRUE,,26319,2207.7,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10801,40.91751,-73.78396,New Rochelle,NY,New York,TRUE,,41205,4645.1,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10803,40.89978,-73.80619,Pelham,NY,New York,TRUE,,12953,2260.6,36119,Westchester,"{""36119"": 99.11, ""36005"": 0.89}",Westchester|Bronx,36119|36005,FALSE,FALSE,America/New_York
10804,40.94914,-73.78629,New Rochelle,NY,New York,TRUE,,15127,1365.3,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10805,40.89593,-73.78028,New Rochelle,NY,New York,TRUE,,21260,4797.8,36119,Westchester,"{""36119"": 100}",Westchester,36119,FALSE,FALSE,America/New_York
10901,41.14554,-74.12504,Suffern,NY,New York,TRUE,,25214,413.5,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10910,41.2773,-74.13625,Arden,NY,New York,TRUE,,0,0,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10911,41.30798,-73.99243,Bear Mountain,NY,New York,TRUE,,12,5,36087,Rockland,"{""36087"": 99.89, ""36071"": 0.11}",Rockland|Orange,36087|36071,FALSE,FALSE,America/New_York
10913,41.06845,-73.95574,Blauvelt,NY,New York,TRUE,,5370,499.8,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10914,41.41671,-74.20087,Blooming Grove,NY,New York,TRUE,,452,70.5,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10915,41.54022,-74.35714,Bullville,NY,New York,TRUE,,68,337,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10916,41.44881,-74.24311,Campbell Hall,NY,New York,TRUE,,4384,72.1,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10917,41.31851,-74.11094,Central Valley,NY,New York,TRUE,,1534,123,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10918,41.34816,-74.25828,Chester,NY,New York,TRUE,,12753,150.8,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10919,41.52836,-74.38327,Circleville,NY,New York,TRUE,,1226,125.5,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10920,41.15477,-73.9393,Congers,NY,New York,TRUE,,8776,759.4,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10921,41.3292,-74.3651,Florida,NY,New York,TRUE,,3992,186.7,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10922,41.32794,-73.99604,Fort Montgomery,NY,New York,TRUE,,901,167.9,36071,Orange,"{""36071"": 99.7, ""36087"": 0.3}",Orange|Rockland,36071|36087,FALSE,FALSE,America/New_York
10923,41.20265,-74.00031,Garnerville,NY,New York,TRUE,,8477,1630.3,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10924,41.3788,-74.3512,Goshen,NY,New York,TRUE,,13859,133.5,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10925,41.20076,-74.29535,Greenwood Lake,NY,New York,TRUE,,4157,175,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10926,41.25856,-74.1307,Harriman,NY,New York,TRUE,,3902,86.7,36071,Orange,"{""36071"": 99.08, ""36087"": 0.92}",Orange|Rockland,36071|36087,FALSE,FALSE,America/New_York
10927,41.19263,-73.96735,Haverstraw,NY,New York,TRUE,,12598,2453,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10928,41.3457,-74.00265,Highland Falls,NY,New York,TRUE,,4900,226.3,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10930,41.3667,-74.11035,Highland Mills,NY,New York,TRUE,,10536,253.7,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10931,41.12769,-74.17012,Hillburn,NY,New York,TRUE,,1110,172.9,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10932,41.482,-74.46352,Howells,NY,New York,TRUE,,27,67.3,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10933,41.36527,-74.51106,Johnson,NY,New York,TRUE,,279,90.7,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10940,41.45149,-74.46997,Middletown,NY,New York,TRUE,,50932,311.4,36071,Orange,"{""36071"": 96.03, ""36105"": 3.97}",Orange|Sullivan,36071|36105,FALSE,FALSE,America/New_York
10941,41.48923,-74.34556,Middletown,NY,New York,TRUE,,14415,173.7,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10950,41.31919,-74.19825,Monroe,NY,New York,TRUE,,61452,644.8,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10952,41.11385,-74.07975,Monsey,NY,New York,TRUE,,46448,2004.7,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10953,41.40581,-74.07783,Mountainville,NY,New York,TRUE,,0,0,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10954,41.09969,-74.01269,Nanuet,NY,New York,TRUE,,26391,1479,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10956,41.15562,-73.99314,New City,NY,New York,TRUE,,30664,767.8,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10958,41.3764,-74.42881,New Hampton,NY,New York,TRUE,,3286,59.7,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10960,41.08892,-73.92642,Nyack,NY,New York,TRUE,,15145,1239.2,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10962,41.04857,-73.96057,Orangeburg,NY,New York,TRUE,,5345,396,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10963,41.4669,-74.54121,Otisville,NY,New York,TRUE,,4652,136,36071,Orange,"{""36071"": 95.05, ""36105"": 4.95}",Orange|Sullivan,36071|36105,FALSE,FALSE,America/New_York
10964,41.01642,-73.91431,Palisades,NY,New York,TRUE,,1419,225.1,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10965,41.06176,-74.01286,Pearl River,NY,New York,TRUE,,15527,1145.6,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10968,41.03976,-73.91804,Piermont,NY,New York,TRUE,,2525,1567.1,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10969,41.292,-74.48879,Pine Island,NY,New York,TRUE,,1061,37.4,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10970,41.1852,-74.06568,Pomona,NY,New York,TRUE,,11449,394.2,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10973,41.38442,-74.47566,Slate Hill,NY,New York,TRUE,,2432,113.6,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10974,41.15826,-74.18993,Sloatsburg,NY,New York,TRUE,,3181,165.7,36087,Rockland,"{""36087"": 99.4, ""36071"": 0.6}",Rockland|Orange,36087|36071,FALSE,FALSE,America/New_York
10975,41.25951,-74.17042,Southfields,NY,New York,TRUE,,62,4.8,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10976,41.02871,-73.92594,Sparkill,NY,New York,TRUE,,2051,694.2,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10977,41.11749,-74.04825,Spring Valley,NY,New York,TRUE,,70743,2425.8,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10979,41.18237,-74.31877,Sterling Forest,NY,New York,TRUE,,0,0,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10980,41.23157,-74.05709,Stony Point,NY,New York,TRUE,,13579,191.3,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10983,41.02747,-73.94826,Tappan,NY,New York,TRUE,,5839,1082.7,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10984,41.20928,-74.02008,Thiells,NY,New York,TRUE,,2620,538.1,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10985,41.57697,-74.35782,Thompson Ridge,NY,New York,TRUE,,207,126.8,36071,Orange,"{""36071"": 99.39, ""36105"": 0.61}",Orange|Sullivan,36071|36105,FALSE,FALSE,America/New_York
10986,41.27917,-73.99445,Tomkins Cove,NY,New York,TRUE,,1736,67.8,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10987,41.20737,-74.22284,Tuxedo Park,NY,New York,TRUE,,3753,43.4,36071,Orange,"{""36071"": 99.75, ""36087"": 0.25}",Orange|Rockland,36071|36087,FALSE,FALSE,America/New_York
10988,41.30133,-74.56218,Unionville,NY,New York,TRUE,,722,858.1,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10989,41.12479,-73.93632,Valley Cottage,NY,New York,TRUE,,8339,665.8,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10990,41.2651,-74.3663,Warwick,NY,New York,TRUE,,21024,132.1,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10992,41.42648,-74.16567,Washingtonville,NY,New York,TRUE,,9591,327.6,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10993,41.21011,-73.97565,West Haverstraw,NY,New York,TRUE,,5019,1653.5,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10994,41.09702,-73.97322,West Nyack,NY,New York,TRUE,,6937,432.8,36087,Rockland,"{""36087"": 100}",Rockland,36087,FALSE,FALSE,America/New_York
10996,41.38996,-73.97257,West Point,NY,New York,TRUE,,6386,773,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
10998,41.33118,-74.53989,Westtown,NY,New York,TRUE,,3602,64.4,36071,Orange,"{""36071"": 100}",Orange,36071,FALSE,FALSE,America/New_York
11001,40.72356,-73.70451,Floral Park,NY,New York,TRUE,,26818,4695.3,36059,Nassau,"{""36059"": 88.41, ""36081"": 11.59}",Nassau|Queens,36059|36081,FALSE,FALSE,America/New_York
11003,40.70143,-73.7078,Elmont,NY,New York,TRUE,,46200,4323.5,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11004,40.74621,-73.71147,Glen Oaks,NY,New York,TRUE,,16426,6668.4,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11005,40.75661,-73.71424,Floral Park,NY,New York,TRUE,,2075,4367.1,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11010,40.70066,-73.67514,Franklin Square,NY,New York,TRUE,,25637,4115.6,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11020,40.77098,-73.71293,Great Neck,NY,New York,TRUE,,6097,1219.6,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11021,40.78644,-73.7289,Great Neck,NY,New York,TRUE,,19265,3126.7,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11023,40.7994,-73.73282,Great Neck,NY,New York,TRUE,,10169,2351.3,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11024,40.81642,-73.74205,Great Neck,NY,New York,TRUE,,8394,925.6,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11030,40.79293,-73.68868,Manhasset,NY,New York,TRUE,,17589,1033.7,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11040,40.74572,-73.67979,New Hyde Park,NY,New York,TRUE,,42634,3422.9,36059,Nassau,"{""36059"": 96.61, ""36081"": 3.39}",Nassau|Queens,36059|36081,FALSE,FALSE,America/New_York
11042,40.75854,-73.6975,New Hyde Park,NY,New York,TRUE,,443,285.5,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11050,40.83815,-73.69113,Port Washington,NY,New York,TRUE,,31586,1203.4,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11096,40.62143,-73.75292,Inwood,NY,New York,TRUE,,9084,2841.2,36059,Nassau,"{""36059"": 100}",Nassau,36059,FALSE,FALSE,America/New_York
11101,40.74679,-73.93916,Long Island City,NY,New York,TRUE,,33789,5042.6,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11102,40.77161,-73.92619,Astoria,NY,New York,TRUE,,27876,15355,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11103,40.76261,-73.91334,Astoria,NY,New York,TRUE,,35912,20033.7,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11104,40.74484,-73.92049,Sunnyside,NY,New York,TRUE,,27575,24351,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11105,40.779,-73.90652,Astoria,NY,New York,TRUE,,38311,9054.2,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11106,40.76191,-73.93169,Astoria,NY,New York,TRUE,,40472,18238.2,36081,Queens,"{""36081"": 99.74, ""36061"": 0.26}",Queens|New York,36081|36061,FALSE,FALSE,America/New_York
11109,40.7463,-73.95699,Long Island City,NY,New York,TRUE,,6712,56129.3,36081,Queens,"{""36081"": 100}",Queens,36081,FALSE,FALSE,America/New_York
11201,40.69477,-73.99031,Brooklyn,NY,New York,TRUE,,68777,19613.2,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11203,40.64958,-73.93431,Brooklyn,NY,New York,TRUE,,79499,14350.1,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11204,40.61883,-73.98496,Brooklyn,NY,New York,TRUE,,82140,19889.7,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11205,40.69654,-73.96807,Brooklyn,NY,New York,TRUE,,50681,16705.6,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11206,40.7019,-73.94254,Brooklyn,NY,New York,TRUE,,90903,25052.2,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11207,40.67016,-73.89383,Brooklyn,NY,New York,TRUE,,97690,13867.3,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11208,40.67481,-73.87243,Brooklyn,NY,New York,TRUE,,107724,15540.3,36047,Kings,"{""36047"": 99.75, ""36081"": 0.25}",Kings|Queens,36047|36081,FALSE,FALSE,America/New_York
11209,40.62175,-74.03013,Brooklyn,NY,New York,TRUE,,72938,13325.8,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11210,40.62801,-73.94631,Brooklyn,NY,New York,TRUE,,65854,15421.4,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11211,40.71428,-73.94602,Brooklyn,NY,New York,TRUE,,65925,17493.4,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11212,40.6629,-73.91308,Brooklyn,NY,New York,TRUE,,78296,19561.8,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11213,40.67117,-73.93632,Brooklyn,NY,New York,TRUE,,69392,24856.7,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11214,40.59928,-73.99644,Brooklyn,NY,New York,TRUE,,95361,18188.9,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11215,40.66255,-73.98687,Brooklyn,NY,New York,TRUE,,73419,12952.2,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11216,40.68085,-73.94929,Brooklyn,NY,New York,TRUE,,62210,25016.9,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11217,40.68242,-73.97943,Brooklyn,NY,New York,TRUE,,42107,22060.6,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
11218,40.64315,-73.97645,Brooklyn,NY,New York,TRUE,,76370,21650.4,36047,Kings,"{""36047"": 100}",Kings,36047,FALSE,FALSE,America/New_York
